Streamer_ID,Avg_Viewers,Peak_Viewers,Genre_Type,Donation_Amount,Hours_Streamed,Platform_Type
3498.0,38.31,41.62,1.95,14.11,357.47,High
3499.0,124.57,61.27,6.46,69.62,866.82,Unknown
3500.0,237.88,43.89,5.25,42.11,,Medium
3501.0,399.53,94.02,0.09,39.4,476.92,Low
3502.0,46.6,7.02,8.27,26.6,377.28,High
,386.69,16.78,9.23,2.27,926.54,Unknown
3504.0,871.19,87.74,9.34,27.55,946.34,Low
3505.0,724.11,66.64,6.71,97.96,73.33,Medium
3506.0,187.13,54.57,9.48,41.61,81.52,Unknown
3507.0,90.35,16.52,0.8,50.97,722.2,Low
3508.0,209.81,9.3,3.98,1.07,308.18,Low
3509.0,850.68,40.37,,14.28,999.13,Low
3510.0,598.19,7.51,7.35,0.56,551.89,Low
3511.0,183.82,70.19,5.58,49.48,916.66,Low
3512.0,368.69,38.92,5.49,81.98,566.38,
3513.0,727.73,11.22,8.51,5.34,740.24,Unknown
3514.0,65.29,94.19,3.71,18.59,303.25,High
3515.0,924.2,93.97,3.63,1.0,6.08,Low
3516.0,475.87,38.84,7.24,32.62,354.17,Low
3517.0,924.25,25.5,8.92,55.19,388.17,Low
3518.0,397.56,85.56,2.62,16.88,872.22,Low
3519.0,193.09,23.97,5.88,1.47,197.6,Low
3520.0,772.53,90.76,7.9,99.35,433.22,Medium
3521.0,510.51,2.15,6.83,83.64,696.76,Unknown
3522.0,753.43,8.56,8.61,77.74,419.24,Medium
3523.0,994.11,,9.47,96.29,183.03,High
3524.0,957.32,90.27,6.9,84.55,220.12,Unknown
3525.0,801.65,71.5,1.48,28.99,991.45,Low
3526.0,514.38,3.19,2.31,79.73,788.58,Medium
3527.0,709.17,15.66,9.6,8.25,694.66,Medium
3528.0,462.59,10.45,2.8,90.25,455.8,Unknown
3529.0,472.72,94.37,5.04,,494.47,Unknown
3530.0,633.52,11.77,0.72,4.66,209.75,
3531.0,168.34,86.43,1.8,29.61,767.37,
3532.0,53.37,13.74,8.01,43.63,885.38,High
3533.0,705.29,59.89,5.14,10.11,152.94,Medium
3534.0,413.03,17.34,7.11,48.95,,Unknown
3535.0,501.81,18.48,3.96,66.59,628.72,High
3536.0,242.62,84.24,3.0,57.63,118.31,Medium
3537.0,299.77,49.88,0.85,67.97,591.38,High
3538.0,150.7,4.19,4.98,92.42,380.1,High
3539.0,114.0,63.73,7.07,94.0,627.71,Unknown
3540.0,397.32,18.0,7.41,68.44,951.91,High
3541.0,761.97,83.13,6.23,53.74,58.97,High
3542.0,304.57,37.02,3.93,51.57,645.69,Unknown
3543.0,617.87,32.68,4.3,53.33,338.63,High
3544.0,655.27,91.4,7.49,,187.2,Low
3545.0,671.39,98.94,4.56,22.84,912.89,Medium
3546.0,540.95,46.34,0.74,81.49,365.32,Medium
3547.0,364.54,64.59,8.08,63.13,593.81,Medium
3548.0,278.45,49.21,3.55,75.42,478.34,Low
3549.0,683.58,59.89,3.61,57.28,112.43,Medium
3550.0,15.03,48.88,0.05,66.16,83.44,Unknown
3551.0,268.35,93.3,0.51,68.13,151.8,Unknown
3552.0,926.93,36.92,7.84,7.77,146.87,High
3553.0,55.48,33.04,0.19,66.68,293.25,Low
3554.0,798.7,82.21,,15.75,999.85,High
3555.0,692.58,53.95,7.07,88.64,921.7,Low
3556.0,38.65,78.5,5.2,11.02,643.58,Low
3557.0,20.79,3.91,8.76,51.47,232.05,Unknown
3558.0,,29.04,9.19,91.74,145.96,Unknown
3559.0,449.55,25.06,7.32,46.97,642.74,Medium
3560.0,147.13,94.5,0.57,2.08,589.41,Low
3561.0,810.49,33.4,1.26,88.74,656.14,Low
3562.0,836.26,37.13,3.76,27.74,491.04,Low
3563.0,200.27,45.88,1.1,2.65,655.53,Low
3564.0,187.96,2.64,6.83,38.18,400.41,High
3565.0,878.14,84.59,5.31,99.45,178.77,High
3566.0,930.04,46.23,7.75,61.21,895.63,Medium
3567.0,856.94,,8.33,34.39,139.85,Medium
3568.0,470.5,36.39,2.41,53.75,800.92,Medium
3569.0,596.21,48.92,1.6,30.13,362.47,Unknown
3570.0,447.57,86.84,1.12,82.9,663.22,Medium
3571.0,726.83,,4.75,21.97,552.54,High
3572.0,234.3,36.59,0.87,46.06,282.61,Unknown
3573.0,958.49,74.51,9.74,71.32,531.46,Medium
3574.0,360.07,89.19,9.77,77.96,770.8,Low
3575.0,470.93,5.11,3.45,23.63,719.77,Low
3576.0,732.86,33.76,5.69,50.6,268.86,Unknown
3577.0,977.99,58.43,5.27,20.01,67.64,Low
3578.0,21.82,23.67,3.84,58.84,395.69,Unknown
3579.0,314.12,78.38,3.54,78.87,71.5,Unknown
3580.0,266.87,67.27,5.67,71.5,869.43,Low
3581.0,255.94,58.99,5.17,95.49,589.72,Medium
3582.0,126.89,18.14,7.73,94.5,574.73,Low
3583.0,785.61,2.9,4.89,58.38,917.1,Medium
3584.0,,39.1,0.35,36.63,32.11,Low
3585.0,383.83,31.67,7.4,95.64,488.41,High
3586.0,910.06,86.62,4.04,61.88,836.16,Low
3587.0,955.25,42.19,6.45,72.55,377.03,Low
3588.0,884.89,58.05,2.12,40.73,188.03,Medium
3589.0,184.85,51.82,9.34,94.24,549.99,Medium
3590.0,54.91,21.06,0.2,70.65,261.65,High
3591.0,574.65,47.79,3.03,90.65,562.01,Unknown
3592.0,473.36,47.38,4.55,41.2,872.55,High
3593.0,328.79,79.52,6.93,30.1,885.61,Low
3594.0,825.83,66.92,7.14,0.04,594.01,
3595.0,866.1,29.78,9.29,4.49,144.34,Unknown
3596.0,895.87,42.09,9.96,70.53,278.6,High
3597.0,624.28,51.36,0.87,20.85,93.69,Unknown
3598.0,565.98,58.4,5.65,74.47,893.52,Medium
3599.0,102.87,44.35,,66.09,,Unknown
3600.0,802.92,30.42,9.3,78.73,528.81,Unknown
3601.0,246.35,61.27,2.5,18.66,84.94,Unknown
3602.0,544.71,42.31,,,446.73,High
3603.0,995.51,84.97,4.9,68.78,772.66,Medium
3604.0,739.85,99.16,2.75,77.2,308.78,Medium
3605.0,662.93,93.67,6.31,49.34,826.06,High
3606.0,802.02,,1.08,6.68,126.42,Medium
3607.0,624.4,46.8,3.58,6.86,891.34,Medium
3608.0,588.91,97.79,6.41,30.18,301.52,High
3609.0,133.92,79.32,9.38,,751.31,Unknown
3610.0,737.93,81.81,0.44,31.81,676.74,Medium
3611.0,593.44,94.48,9.13,16.49,23.64,High
3612.0,110.02,8.06,9.53,26.01,688.74,Medium
3613.0,985.34,,6.88,31.53,806.96,Unknown
3614.0,534.37,50.99,1.68,61.31,555.14,Low
3615.0,489.72,64.01,5.18,0.63,895.9,Unknown
3616.0,980.85,83.49,5.28,81.78,404.12,Medium
3617.0,746.41,42.08,,99.03,,Low
3618.0,378.46,46.43,1.12,82.13,757.06,High
3619.0,70.0,86.22,5.1,33.17,234.0,High
3620.0,426.71,35.84,9.63,78.7,193.32,High
3621.0,511.7,84.03,3.98,21.65,825.49,High
3622.0,806.68,69.27,0.95,5.7,575.3,Medium
3623.0,641.8,91.5,1.13,90.57,247.86,High
3624.0,,,2.94,33.51,835.88,High
3625.0,712.61,,2.22,8.19,631.53,Unknown
3626.0,672.3,74.69,7.97,27.17,164.36,Low
3627.0,638.63,14.32,9.29,99.09,645.41,Medium
3628.0,463.85,2.89,5.37,91.57,182.27,Medium
3629.0,203.29,16.97,7.51,49.12,201.88,High
3630.0,756.6,85.57,9.57,22.02,874.09,High
3631.0,,91.21,5.13,47.72,530.5,Low
3632.0,862.87,87.54,9.7,97.08,476.27,Medium
3633.0,635.12,56.58,4.86,14.65,524.69,Medium
3634.0,,10.91,3.72,82.22,55.39,Medium
3635.0,834.37,12.09,2.96,56.08,835.13,Low
3636.0,148.34,38.79,9.57,20.55,274.34,High
3637.0,584.8,43.87,7.88,28.48,777.46,Unknown
3638.0,849.91,7.75,1.49,58.39,949.82,High
3639.0,742.12,12.87,7.47,87.55,2.45,Low
3640.0,262.73,95.87,2.32,35.61,384.36,High
3641.0,679.47,71.48,5.52,58.08,513.17,Medium
3642.0,822.87,30.89,9.24,21.23,339.9,High
3643.0,41.3,41.58,1.8,94.22,669.28,Low
3644.0,615.97,59.61,6.88,,,Medium
3645.0,619.91,50.63,4.58,35.45,266.22,Unknown
3646.0,855.07,44.49,5.01,83.6,365.81,Unknown
3647.0,332.7,47.27,4.85,35.07,,Low
3648.0,787.01,13.24,1.0,52.2,623.0,Medium
3649.0,418.73,18.89,4.61,0.17,862.17,Medium
3650.0,496.85,98.67,6.43,41.02,945.78,High
3651.0,636.94,50.77,1.74,48.6,235.27,Medium
3652.0,203.11,61.21,3.42,79.33,301.44,Unknown
3653.0,74.71,68.7,3.04,14.77,587.9,Low
3654.0,98.38,17.94,5.12,23.27,208.98,Low
3655.0,390.42,11.29,3.44,22.23,624.37,High
3656.0,606.65,91.78,1.87,23.51,68.37,Unknown
3657.0,964.61,58.03,0.52,96.65,282.41,
3658.0,234.13,31.92,0.62,75.3,775.42,Unknown
3659.0,54.9,21.15,3.13,39.91,276.22,Unknown
3660.0,929.13,88.85,4.63,54.43,517.69,Medium
3661.0,62.73,57.55,2.02,41.26,241.86,Low
3662.0,300.98,80.26,6.3,,152.84,Medium
3663.0,693.5,81.19,1.76,62.65,817.37,Unknown
3664.0,616.42,69.48,6.76,17.52,814.18,Low
3665.0,879.79,78.28,4.06,56.23,436.3,Low
3666.0,450.16,82.83,6.92,91.28,178.31,Unknown
,,85.03,2.98,61.19,87.98,High
3668.0,124.14,8.64,1.72,87.49,546.41,Low
3669.0,282.28,97.56,6.16,52.21,354.53,High
3670.0,119.05,32.57,7.55,26.22,470.12,Low
3671.0,206.68,46.95,7.88,76.82,661.24,High
3672.0,876.95,17.89,4.71,16.47,848.1,Unknown
3673.0,1.29,50.56,1.77,91.46,355.16,Unknown
3674.0,727.07,59.47,2.81,50.47,314.1,Unknown
3675.0,938.8,18.37,6.43,15.12,,High
3676.0,161.62,86.29,6.11,92.87,793.14,High
3677.0,442.54,15.96,6.4,10.63,756.98,Unknown
3678.0,872.01,36.42,8.13,83.22,712.33,Medium
3679.0,13.41,,7.43,96.84,16.39,High
3680.0,606.06,52.5,6.26,81.54,659.76,Medium
3681.0,737.18,14.9,8.8,53.98,275.41,High
3682.0,273.47,18.23,1.18,12.4,,Low
3683.0,825.46,82.07,0.38,67.31,345.0,Low
3684.0,72.71,60.42,4.54,92.85,140.75,Low
3685.0,510.54,16.94,0.94,5.12,694.37,Medium
3686.0,454.31,64.33,7.95,42.07,604.55,Unknown
3687.0,864.89,,2.26,89.22,5.48,Low
3688.0,371.05,52.27,9.96,2.16,959.05,Unknown
3689.0,112.48,47.07,1.07,70.35,0.08,Low
3690.0,172.43,65.53,5.66,3.7,864.77,Low
3691.0,3.92,17.97,6.42,64.93,417.33,High
3692.0,874.06,44.16,7.14,19.17,609.63,Low
3693.0,685.24,27.48,8.72,6.6,108.73,Unknown
3694.0,397.36,69.25,1.5,17.55,,Unknown
3695.0,648.99,0.12,8.32,11.9,45.08,Medium
3696.0,782.42,35.97,1.33,45.94,824.14,Low
3697.0,375.79,27.64,4.91,73.94,328.56,Unknown
3698.0,405.29,61.05,4.02,36.57,924.06,Medium
3699.0,838.52,73.57,2.91,49.82,463.41,Medium
3700.0,799.54,25.84,7.01,14.95,589.95,Low
3701.0,262.72,7.46,0.99,85.64,197.79,High
3702.0,950.12,94.14,6.71,67.13,116.62,High
3703.0,108.77,98.3,9.59,91.77,274.79,High
3704.0,717.7,62.31,9.3,5.51,659.71,Unknown
3705.0,539.21,,9.01,71.22,987.25,High
3706.0,435.82,43.79,1.74,2.27,371.2,Medium
3707.0,452.57,2.95,4.0,61.96,37.29,High
3708.0,657.28,81.36,8.03,81.89,130.14,High
3709.0,117.49,84.44,4.06,52.49,452.47,Unknown
3710.0,569.42,64.75,4.87,93.98,371.38,Medium
3711.0,176.0,7.86,8.23,45.29,,High
3712.0,315.84,11.72,3.48,61.0,396.24,Unknown
3713.0,707.14,73.88,0.27,14.92,839.63,Medium
3714.0,995.04,66.52,0.08,3.02,934.41,
3715.0,783.09,80.55,9.64,69.45,123.72,High
,413.0,85.88,4.66,78.31,261.78,Low
3717.0,372.17,97.39,4.22,36.02,218.48,Medium
3718.0,331.78,86.29,4.88,66.19,636.47,Low
3719.0,58.06,64.41,3.44,50.14,314.07,Medium
3720.0,675.06,85.05,6.94,27.14,176.97,Low
3721.0,683.44,30.33,9.72,,425.56,High
3722.0,,21.0,0.74,31.99,837.81,Unknown
3723.0,108.96,61.93,2.0,3.35,207.18,Unknown
3724.0,633.45,85.51,5.51,63.6,789.07,Unknown
3725.0,664.15,33.05,6.94,98.78,732.23,Low
3726.0,145.23,61.03,7.29,44.88,883.68,High
3727.0,422.31,49.26,1.26,48.06,356.79,High
3728.0,903.8,18.44,0.76,42.96,11.73,Medium
3729.0,980.18,97.42,0.64,5.4,334.39,Medium
,96.85,77.2,7.2,59.1,,Unknown
3731.0,939.62,86.67,0.22,18.05,746.15,Unknown
3732.0,568.07,6.37,3.62,45.93,151.2,Medium
3733.0,51.7,22.98,5.26,56.94,17.79,Low
3734.0,856.74,61.11,0.3,49.33,612.0,Low
3735.0,964.58,69.68,1.88,32.47,610.49,Low
3736.0,509.69,95.09,0.29,21.28,721.24,Low
3737.0,385.3,32.73,5.73,75.82,812.56,Medium
3738.0,839.53,38.74,3.79,60.71,400.2,Unknown
3739.0,594.98,50.89,5.89,88.79,552.83,Medium
3740.0,71.81,79.19,6.69,77.97,29.46,Unknown
3741.0,321.1,54.61,6.34,68.71,831.23,Unknown
3742.0,63.33,3.04,6.25,75.85,,Medium
3743.0,234.92,0.77,5.55,67.76,428.02,High
3744.0,218.93,37.91,5.8,27.79,955.44,Low
3745.0,253.85,34.58,6.73,92.99,475.63,Unknown
3746.0,778.59,,1.47,20.38,967.32,High
3747.0,670.25,24.16,3.76,79.74,365.39,Unknown
3748.0,372.18,2.45,7.56,71.47,986.18,Medium
3749.0,35.36,98.82,8.01,4.59,170.65,High
3750.0,282.61,26.07,4.33,0.55,388.89,High
3751.0,521.68,65.45,4.57,38.36,3.55,High
3752.0,246.09,19.8,6.09,86.22,127.6,Medium
3753.0,870.9,24.85,2.71,80.91,190.3,
3754.0,756.58,76.11,7.43,24.6,190.16,Medium
3755.0,47.59,60.2,5.11,46.7,66.97,Low
3756.0,663.96,33.68,1.78,96.82,541.41,Unknown
3757.0,441.23,78.05,3.88,55.1,425.59,
3758.0,684.67,32.08,7.13,86.21,60.79,Unknown
3759.0,799.14,,0.27,22.51,837.3,Medium
3760.0,416.0,90.7,3.23,38.94,824.45,High
3761.0,556.47,84.87,8.18,33.53,,High
3762.0,738.38,62.2,0.1,26.84,341.77,Medium
3763.0,480.63,95.82,8.53,25.95,71.91,Medium
3764.0,435.91,40.33,4.81,46.23,668.77,Medium
3765.0,233.37,62.0,8.85,76.51,632.45,Low
3766.0,839.25,59.3,3.57,43.98,188.32,Unknown
3767.0,202.32,67.82,2.75,11.84,155.88,Medium
3768.0,429.32,90.93,2.06,70.04,,Low
3769.0,63.08,6.19,9.88,31.54,701.36,High
3770.0,780.83,87.7,0.42,,665.22,Low
3771.0,496.13,20.56,8.85,44.99,913.22,
3772.0,415.38,39.33,6.56,86.93,392.06,Low
3773.0,728.42,1.04,8.04,94.56,857.72,High
3774.0,866.95,22.65,6.85,68.24,495.84,
3775.0,419.17,50.74,6.17,44.08,45.48,Medium
3776.0,210.37,64.81,5.29,44.93,535.83,Low
3777.0,283.53,78.66,7.24,15.84,,Medium
3778.0,459.01,93.26,7.03,,539.63,Unknown
3779.0,652.88,43.1,7.78,70.97,143.14,High
3780.0,300.94,45.26,2.35,37.9,478.75,Unknown
3781.0,206.52,80.26,0.89,47.42,361.23,Unknown
3782.0,951.58,76.74,0.92,46.1,949.74,Low
3783.0,455.6,28.25,2.49,76.69,48.65,
3784.0,748.82,15.84,6.15,58.56,171.0,Unknown
3785.0,516.77,26.5,3.14,24.34,110.24,Low
3786.0,249.25,16.33,6.6,45.09,591.83,High
3787.0,234.14,2.46,8.49,13.46,414.43,Low
3788.0,285.27,14.85,6.74,47.84,826.41,Unknown
3789.0,586.95,57.79,2.42,97.75,895.55,High
3790.0,342.33,32.39,3.03,33.72,309.9,Unknown
3791.0,39.33,,7.11,24.69,618.66,Medium
3792.0,111.35,77.33,3.27,58.48,539.33,High
3793.0,540.85,27.25,5.46,32.48,982.92,Medium
3794.0,205.85,65.68,8.05,24.16,822.06,Low
3795.0,416.85,44.06,5.33,26.36,326.05,Low
3796.0,52.9,53.0,8.43,92.94,180.86,High
3797.0,232.92,61.88,2.05,88.73,932.95,Low
3798.0,496.21,57.54,4.5,46.19,145.17,Medium
3799.0,772.81,94.58,5.33,13.55,67.37,Medium
3800.0,911.25,75.88,3.06,57.68,160.01,High
3801.0,79.33,81.79,9.97,63.6,847.61,Medium
3802.0,754.04,91.18,1.35,12.52,568.24,Low
,291.53,60.54,7.36,70.5,743.13,Unknown
3804.0,938.68,9.97,1.21,98.14,118.25,Low
3805.0,893.99,85.83,6.55,13.82,726.0,High
3806.0,978.57,99.2,1.23,21.29,82.91,Unknown
3807.0,141.59,84.74,6.56,72.4,327.11,Unknown
3808.0,344.22,16.46,7.91,47.61,710.04,High
3809.0,25.94,60.47,7.55,47.29,685.94,High
3810.0,647.46,32.02,9.16,62.2,31.24,Unknown
3811.0,279.09,20.39,7.07,54.95,542.77,Low
3812.0,744.52,38.25,1.04,9.42,723.34,Low
3813.0,916.17,51.44,0.1,61.07,405.6,High
3814.0,568.83,50.64,7.44,19.81,32.92,Medium
3815.0,793.7,22.3,8.15,10.48,117.73,Unknown
3816.0,296.81,1.01,,12.58,338.51,Unknown
3817.0,959.62,63.23,4.33,18.68,552.06,Medium
3818.0,106.39,72.5,4.35,35.83,231.94,High
3819.0,406.1,13.31,8.69,71.52,,Medium
3820.0,282.46,6.98,0.71,12.01,761.15,Medium
3821.0,239.57,47.48,0.52,41.8,568.74,Unknown
3822.0,178.32,17.45,0.85,63.61,,High
3823.0,520.36,20.37,4.06,62.13,667.47,Unknown
3824.0,312.42,79.73,1.07,20.04,,Low
3825.0,401.38,12.16,1.44,26.37,180.61,High
3826.0,81.55,74.08,2.45,2.89,241.75,Low
3827.0,757.74,95.78,7.39,40.95,944.84,Unknown
3828.0,211.16,40.33,7.26,95.51,480.83,
3829.0,539.94,5.07,8.75,17.91,94.36,High
3830.0,4.91,62.76,4.14,38.23,900.26,High
3831.0,399.3,,7.13,18.59,49.97,Low
3832.0,505.93,93.5,5.61,16.02,853.56,Medium
3833.0,144.03,91.2,6.4,17.52,87.3,Medium
3834.0,712.5,80.82,5.13,54.22,748.31,Medium
3835.0,,22.94,2.6,26.78,343.21,Low
3836.0,310.48,84.83,2.32,36.89,86.67,Low
3837.0,475.89,10.58,5.44,,123.61,High
3838.0,967.83,28.59,8.04,82.7,725.79,High
3839.0,73.62,59.53,4.73,23.18,572.88,
3840.0,429.93,30.92,4.67,98.33,660.61,Unknown
3841.0,557.82,6.93,8.73,42.44,930.44,Low
3842.0,850.83,27.02,0.13,41.47,694.85,Medium
3843.0,641.52,8.43,0.08,26.35,618.13,High
3844.0,240.45,17.42,6.42,53.96,483.29,Low
3845.0,509.2,2.63,7.47,15.09,506.08,Low
3846.0,840.91,31.39,7.06,31.09,608.08,Unknown
3847.0,496.41,68.29,2.41,45.11,392.92,Medium
3848.0,37.46,,2.42,66.29,4.61,Unknown
,,47.47,5.53,55.97,102.57,Medium
3850.0,433.82,33.78,3.74,6.51,771.97,Medium
3851.0,952.71,46.56,7.85,32.77,271.28,Unknown
3852.0,946.2,29.38,9.06,75.77,237.47,Low
3853.0,431.24,87.37,4.2,71.84,842.34,Unknown
3854.0,42.25,72.62,9.8,98.72,527.77,Low
3855.0,824.98,64.17,7.48,33.93,597.2,Unknown
3856.0,210.17,98.89,3.09,38.84,953.8,Low
3857.0,188.69,33.59,5.94,91.12,186.52,Low
3858.0,699.45,57.47,2.14,9.6,,Medium
3859.0,307.83,21.44,8.57,78.94,334.46,Medium
3860.0,94.52,18.15,0.67,28.29,862.59,Medium
3861.0,869.09,32.37,9.28,20.43,415.0,Medium
3862.0,85.67,60.0,6.58,44.05,964.82,
3863.0,398.73,91.06,2.75,97.48,575.44,Low
3864.0,,26.09,8.6,77.69,362.35,Unknown
3865.0,935.14,11.33,6.0,86.13,554.32,Unknown
3866.0,294.38,5.44,7.36,14.19,68.01,Low
3867.0,282.53,68.94,9.33,94.32,880.25,Medium
,759.74,12.75,0.35,19.68,682.58,High
3869.0,669.27,60.1,4.66,30.92,351.23,Unknown
3870.0,578.09,20.28,2.7,97.68,65.12,High
3871.0,103.92,80.15,8.15,70.81,342.16,Medium
3872.0,802.54,90.48,4.63,13.59,23.29,High
3873.0,796.51,38.25,1.29,55.57,417.0,Low
3874.0,287.49,90.11,5.37,2.15,938.85,Medium
3875.0,174.24,40.9,2.76,46.07,973.8,Medium
3876.0,204.6,51.12,8.83,14.59,,High
3877.0,905.53,69.47,1.21,68.64,852.34,Unknown
3878.0,623.36,79.37,5.83,1.68,357.22,Low
3879.0,374.73,55.07,0.04,18.82,475.51,Medium
3880.0,549.56,86.32,6.01,10.88,286.39,Medium
3881.0,109.5,63.72,1.81,81.8,6.84,Low
3882.0,668.28,40.59,1.62,88.46,34.07,Medium
3883.0,112.46,68.26,7.06,79.3,480.65,High
3884.0,570.06,42.9,8.62,22.81,917.86,Low
3885.0,762.94,37.96,8.09,61.54,95.1,High
3886.0,347.54,79.06,9.77,98.28,15.21,Unknown
3887.0,319.4,10.26,2.44,40.05,132.45,Unknown
3888.0,195.46,29.29,0.35,18.12,2.13,Unknown
3889.0,485.74,43.62,4.88,58.07,,High
3890.0,385.81,27.35,3.26,55.7,896.53,Low
3891.0,33.06,64.0,6.67,76.26,382.45,Unknown
,225.09,35.89,5.48,72.68,664.44,Unknown
3893.0,743.7,36.23,4.75,0.37,398.18,Medium
3894.0,368.69,33.0,1.18,73.45,511.32,Unknown
3895.0,22.16,67.54,5.11,4.28,177.14,Low
3896.0,815.45,59.01,9.92,65.99,743.26,Medium
3897.0,638.6,40.27,1.01,43.03,282.08,Low
3898.0,364.87,26.0,8.76,45.31,886.02,High
3899.0,911.77,13.95,9.04,68.79,979.92,High
3900.0,276.38,26.11,9.12,15.29,223.7,High
3901.0,812.06,46.75,7.25,2.72,180.55,Medium
3902.0,666.66,5.85,6.17,2.26,946.69,High
3903.0,780.03,94.99,1.63,85.54,668.45,Medium
3904.0,730.32,65.57,5.55,1.86,798.37,High
3905.0,308.06,99.14,4.22,2.82,293.68,Low
3906.0,393.64,96.15,2.38,28.4,979.78,High
3907.0,540.48,46.29,0.77,96.59,90.33,Medium
3908.0,,35.29,3.56,31.83,875.69,Low
3909.0,782.24,77.15,9.66,57.54,924.53,Unknown
3910.0,999.92,47.78,7.47,,863.09,High
3911.0,22.48,22.93,4.62,48.65,73.03,Unknown
3912.0,557.51,75.13,7.51,72.62,683.26,Low
3913.0,131.86,40.36,0.59,64.08,511.92,Unknown
3914.0,358.07,48.11,8.69,73.04,898.06,Medium
3915.0,251.18,22.85,2.9,,7.9,High
3916.0,566.55,68.19,6.04,83.16,612.67,Low
3917.0,883.98,36.73,6.27,12.17,290.73,Medium
3918.0,457.93,36.57,8.65,83.84,643.97,High
3919.0,741.73,44.87,5.02,35.1,389.15,Low
3920.0,918.58,98.19,7.48,32.71,658.51,Medium
3921.0,420.81,99.02,0.03,66.06,195.52,Low
3922.0,508.74,68.91,0.97,57.15,747.85,Medium
3923.0,662.22,,8.47,16.57,556.1,Low
3924.0,161.35,24.46,9.11,72.05,765.14,Unknown
3925.0,437.37,27.19,2.81,94.43,687.93,Unknown
3926.0,464.92,58.56,8.87,68.5,942.55,Unknown
3927.0,702.25,30.76,1.74,0.51,459.59,Low
3928.0,103.43,80.55,3.88,18.35,398.96,High
3929.0,880.89,25.65,5.91,70.81,235.79,Unknown
3930.0,227.76,86.4,,21.78,104.64,Low
3931.0,3.5,16.14,6.07,6.74,838.19,Low
3932.0,81.15,98.61,1.65,32.35,515.72,Medium
3933.0,758.83,76.71,5.97,50.64,477.35,Medium
3934.0,310.21,41.63,9.95,57.05,99.99,Unknown
3935.0,755.22,37.61,7.93,47.41,27.33,High
3936.0,173.74,51.99,0.27,33.57,673.77,Unknown
3937.0,113.33,,8.81,35.02,748.68,High
3938.0,434.55,88.68,1.41,75.52,917.37,Medium
3939.0,14.83,61.38,5.78,34.79,507.05,
3940.0,906.32,62.36,8.94,6.83,768.29,High
3941.0,176.34,94.4,2.28,29.12,869.03,Medium
3942.0,226.24,20.71,6.37,25.4,334.52,Medium
3943.0,439.09,76.91,5.57,92.08,873.33,Low
3944.0,648.75,,9.61,15.04,821.96,Medium
3945.0,708.86,72.6,3.81,34.79,403.69,High
3946.0,415.89,69.09,6.07,76.02,410.01,Unknown
3947.0,592.19,83.15,8.08,53.66,990.86,Low
3948.0,909.16,2.49,2.78,61.32,648.32,Medium
3949.0,512.69,99.13,2.68,12.13,479.68,Unknown
3950.0,218.95,67.95,4.5,51.12,779.51,Unknown
3951.0,624.32,36.04,3.88,65.0,769.68,Unknown
3952.0,858.98,62.06,5.7,66.03,654.08,Low
,957.24,97.74,3.39,28.88,249.01,Medium
3954.0,209.9,37.73,5.58,75.94,915.81,Medium
3955.0,926.06,34.99,9.43,6.08,686.6,Low
3956.0,323.16,,0.65,18.92,95.86,Medium
3957.0,143.45,41.6,8.11,79.6,851.29,Medium
3958.0,622.41,1.99,6.5,10.7,909.67,Unknown
3959.0,640.18,76.71,2.82,75.82,129.18,Medium
3960.0,732.32,19.19,6.71,53.21,767.69,Medium
3961.0,489.36,26.31,0.27,63.07,871.78,High
3962.0,598.68,41.32,1.22,8.4,304.21,Medium
3963.0,816.5,,0.25,60.81,37.07,Medium
3964.0,315.08,59.3,6.96,8.88,,Unknown
3965.0,907.95,26.49,7.0,65.97,593.27,Low
3966.0,665.66,43.83,8.97,43.05,484.98,Unknown
3967.0,626.78,76.75,7.06,30.23,239.44,High
3968.0,131.82,21.27,7.13,66.87,791.71,Low
3969.0,885.52,99.78,3.27,1.73,560.45,High
3970.0,409.5,92.51,2.83,68.9,857.81,Unknown
3971.0,863.83,99.41,6.73,32.65,760.17,Medium
3972.0,371.29,23.17,8.31,89.26,850.52,Low
3973.0,125.51,92.04,4.76,24.27,935.19,Medium
3974.0,22.86,79.18,5.85,61.05,806.33,High
3975.0,215.35,44.98,9.21,71.37,208.97,High
3976.0,142.65,34.83,8.44,74.44,38.94,Low
3977.0,117.88,5.85,6.04,50.34,581.25,Medium
3978.0,522.53,92.83,4.35,84.75,978.16,High
3979.0,,50.21,2.67,33.63,449.49,Unknown
3980.0,548.22,,5.62,11.13,513.69,Unknown
3981.0,755.43,32.95,3.49,98.14,526.2,Medium
3982.0,597.76,64.38,7.06,47.64,562.0,Medium
3983.0,939.34,83.12,8.02,59.7,401.75,Low
3984.0,835.4,60.54,8.54,15.03,173.71,High
3985.0,861.74,76.53,5.29,64.01,504.33,Low
3986.0,373.13,72.89,6.67,91.19,,Low
3987.0,956.15,9.24,0.24,16.24,853.97,Medium
3988.0,593.8,26.12,0.95,93.6,304.13,Low
3989.0,174.11,61.13,7.05,26.62,468.63,High
3990.0,636.47,77.37,1.87,51.37,724.63,High
3991.0,129.52,40.58,3.72,18.46,995.54,Low
3992.0,331.82,73.24,8.91,59.99,212.49,Medium
3993.0,183.23,32.07,9.63,98.13,424.61,High
3994.0,521.48,86.82,7.76,55.11,594.49,Unknown
3995.0,765.67,81.21,6.61,92.58,422.78,High
3996.0,498.5,,7.32,10.58,386.95,Unknown
